time,AMZN,CCL,DPZ,DRI,EAT,GRUB,MCD,NFLX,SBUX,UAL,UBER,WEN,WMT,YUM
2020-12-02 00:00:00-05:00,3203.75,21.15,387.83,109.65,51.3,71.03,210.86,503.35,98.9,46.725,53.085,21.71,150.53,105.01
2020-12-03 00:00:00-05:00,3188.66,22.88,383.38,112.82,52.97,70.23,211.52,497.72,100.13,49.92,52.52,21.81,149.3,104.52
2020-12-04 00:00:00-05:00,3163.49,23.46,382.99,114.77,53.02,68.94,210.8,498.38,102.28,49.24,54.86,22.19,148.92,105.88
2020-12-07 00:00:00-05:00,3158.77,23.2,384.76,112.17,51.12,68.26,208.92,515.96,101.42,49.21,53.795,22.03,148.12,105.24
2020-12-08 00:00:00-05:00,3176.64,23.58,386.69,111.65,51.34,66.88,208.39,512.67,101.2,49.02,53.0,21.95,149.45,105.16
2020-12-09 00:00:00-05:00,3101.35,22.68,384.96,114.41,53.52,71.13,208.63,493.6,100.34,48.0,53.78,22.5,148.14,106.56
2020-12-10 00:00:00-05:00,3100.07,22.3147,386.05,115.5,54.5,69.25,207.91,501.09,105.38,49.64,54.38,22.18,147.03,106.46
2020-12-11 00:00:00-05:00,3116.41,21.32,383.37,112.72,53.31,70.0,207.76,503.22,103.0,48.36,52.63,22.06,146.98,105.99
2020-12-14 00:00:00-05:00,3156.97,20.93,383.23,112.5,52.44,70.2,211.92,522.1,103.31,46.73,51.46,22.46,145.5291,105.5
2020-12-15 00:00:00-05:00,3166.45,21.54,384.67,114.43,55.15,71.05,214.87,519.77,104.19,47.45,51.0,22.87,145.59,107.35
2020-12-16 00:00:00-05:00,3240.96,21.76,382.53,116.5,54.35,71.29,213.8,524.8,103.27,45.99,50.49,22.53,145.44,107.41
2020-12-17 00:00:00-05:00,3237.015,21.63,395.06,118.75,54.99,71.07,214.26,533.16,103.21,45.85,50.63,22.795,146.07,108.78
2020-12-18 00:00:00-05:00,3201.07,21.45,396.41,116.46,55.16,71.59,215.1,534.0,103.26,44.75,50.56,22.94,145.61,109.8
2020-12-21 00:00:00-05:00,3205.74,21.05,397.2,116.94,56.1,72.57,211.74,529.0,102.935,44.05,51.8,22.59,145.96,108.66
2020-12-22 00:00:00-05:00,3206.52,19.81,398.72,119.64,58.09,72.92,211.86,527.45,102.4016,42.97,53.78,22.37,144.2,107.4
2020-12-23 00:00:00-05:00,3186.73,20.93,403.75,119.59,58.01,73.06,212.05,514.47,102.0,44.11,53.7,22.22,143.24,106.82
2020-12-24 00:00:00-05:00,3171.16,20.85,396.43,118.09,57.71,73.59,211.39,513.96,101.97,43.27,52.85,22.46,143.5,107.55
2020-12-28 00:00:00-05:00,3283.96,21.71,400.17,117.77,55.66,74.31,214.09,519.01,104.36,43.93,51.96,22.63,145.22,109.77
2020-12-29 00:00:00-05:00,3320.71,21.43,384.36,118.56,56.28,72.51,212.87,530.87,105.62,43.74,52.26,22.26,144.31,109.45
2020-12-30 00:00:00-05:00,3285.85,21.79,384.62,117.66,55.07,73.98,211.72,524.61,105.97,44.64,53.15,21.96,144.24,109.57
2020-12-31 00:00:00-05:00,3256.41,21.66,383.28,119.12,56.7,74.27,214.57,540.71,106.99,43.25,51.0,21.92,144.09,108.53
2021-01-04 00:00:00-05:00,3186.65,20.38,379.49,116.23,53.64,75.91,210.33,522.67,103.07,41.64,51.16,21.38,146.51,105.86
2021-01-05 00:00:00-05:00,3218.51,20.6,381.23,118.1,55.41,79.51,211.54,520.78,103.44,43.4,53.9971,21.54,145.74,105.83
2021-01-06 00:00:00-05:00,3138.01,20.4,384.76,120.89,58.92,77.96,211.06,500.26,104.19,43.56,52.5,21.54,146.68,106.41
2021-01-07 00:00:00-05:00,3161.41,20.74,382.96,123.95,60.52,77.43,211.98,508.79,103.32,43.63,56.13,21.12,146.65,105.65
2021-01-08 00:00:00-05:00,3182.7,20.47,388.83,124.45,61.14,82.47,215.87,510.42,105.68,43.28,53.27,21.5,146.63,107.14
2021-01-11 00:00:00-05:00,3115.75,20.14,390.54,125.26,59.93,81.11,214.17,499.1,104.65,42.69,54.59,21.13,147.29,107.7
2021-01-12 00:00:00-05:00,3120.88,20.13,385.42,127.34,62.39,83.02,211.51,494.25,102.86,44.08,58.55,20.79,148.97,107.65
2021-01-13 00:00:00-05:00,3166.24,20.1,381.86,124.86,59.64,79.26,212.08,507.79,102.9,44.43,59.37,20.5799,147.46,107.17
2021-01-14 00:00:00-05:00,3129.32,20.91,373.8,123.09,61.08,75.06,208.53,500.28,101.82,46.3,56.9145,20.87,146.9745,107.79
2021-01-15 00:00:00-05:00,3104.54,20.79,375.44,121.05,59.18,71.06,209.91,498.0,102.35,43.88,55.53,21.65,144.65,106.61
2021-01-19 00:00:00-05:00,3121.0,20.86,372.81,124.03,61.43,71.16,209.1,502.0,102.54,44.75,56.3,21.78,143.39,107.39
2021-01-20 00:00:00-05:00,3264.73,20.77,378.93,124.56,61.51,73.57,213.63,586.25,105.46,45.17,56.39,21.45,145.46,109.4
2021-01-21 00:00:00-05:00,3307.21,20.75,381.02,125.0,61.83,77.87,213.42,579.84,104.58,42.59,55.79,21.23,144.87,107.88
2021-01-22 00:00:00-05:00,3290.0,20.22,380.53,121.98,63.02,78.88,213.31,564.91,103.88,42.13,54.34,20.85,146.3,107.12
2021-01-25 00:00:00-05:00,3293.1,19.22,378.49,120.0,64.1,77.73,213.37,556.63,103.44,40.38,54.3,20.77,146.24,105.25
2021-01-26 00:00:00-05:00,3326.12,18.73,378.84,118.59,62.5,75.13,215.37,561.94,104.68,41.26,51.94,21.07,147.52,106.34
2021-01-27 00:00:00-05:00,3234.98,18.98,377.36,112.09,55.04,72.03,207.83,522.8,97.94,40.96,48.08,20.65,144.0,101.95
2021-01-28 00:00:00-05:00,3239.7,19.75,371.47,118.77,59.72,74.43,206.82,538.59,98.11,42.54,51.59,20.62,143.7,102.53
2021-01-29 00:00:00-05:00,3206.31,18.67,370.69,117.04,58.95,75.04,207.68,532.39,96.8,40.0084,50.95,20.4,140.4693,101.53
2021-02-01 00:00:00-05:00,3342.88,18.795,371.43,119.39,60.96,76.1,207.874,538.71,98.52,39.93,52.72,20.43,139.24,103.08
2021-02-02 00:00:00-05:00,3383.23,19.45,377.44,122.82,61.07,74.79,209.62,548.17,101.65,40.83,56.46,20.7,140.77,106.29
2021-02-03 00:00:00-05:00,3311.26,20.44,373.32,125.56,62.48,75.02,208.79,539.3,101.01,42.05,57.115,20.74,141.19,104.81
2021-02-04 00:00:00-05:00,3330.84,21.06,373.15,128.69,64.71,72.44,211.01,552.37,103.64,42.42,57.85,21.07,142.53,103.03
2021-02-05 00:00:00-05:00,3352.49,21.31,377.02,131.98,65.73,72.53,212.57,550.73,106.47,42.15,58.5722,21.24,144.33,105.34
2021-02-08 00:00:00-05:00,3323.49,21.61,380.06,130.27,66.11,71.65,211.56,548.01,106.265,44.35,59.31,20.745,145.06,103.29
2021-02-09 00:00:00-05:00,3305.0,21.06,382.99,129.4,67.58,70.22,216.01,558.91,106.22,43.31,59.6223,21.06,145.85,103.22
2021-02-10 00:00:00-05:00,3286.59,20.93,382.06,128.98,67.41,69.78,214.0,563.89,105.87,43.79,63.18,21.08,144.15,104.84
2021-02-11 00:00:00-05:00,3261.65,20.72,385.2,128.98,67.13,71.0,214.21,557.71,105.86,43.44,60.6906,20.88,144.03,105.47
2021-02-12 00:00:00-05:00,3278.38,20.59,385.18,128.45,66.88,72.51,213.9,556.57,105.29,43.94,60.63,21.04,144.5,105.52
2021-02-16 00:00:00-05:00,3267.05,22.4687,377.71,128.92,66.27,71.71,215.02,557.29,106.14,45.7,60.49,20.69,145.65,105.53
2021-02-17 00:00:00-05:00,3307.8,23.2,376.49,128.27,64.69,70.37,213.45,551.34,104.45,46.08,60.81,20.43,147.39,104.33
2021-02-18 00:00:00-05:00,3329.43,22.89,377.11,129.98,67.51,70.36,215.44,548.18,104.925,44.965,58.99,20.82,137.62,105.38
2021-02-19 00:00:00-05:00,3251.0,24.59,371.46,134.01,71.63,69.77,212.24,540.47,103.37,48.02,58.42,20.66,138.37,105.13
2021-02-22 00:00:00-05:00,3182.39,25.98,365.16,135.0,74.23,66.13,211.97,533.72,101.81,49.71,55.31,20.31,137.72,105.02
2021-02-23 00:00:00-05:00,3195.65,26.47,366.73,134.31,70.9,65.85,211.38,546.16,101.37,50.61,55.97,20.21,135.43,104.63
2021-02-24 00:00:00-05:00,3159.53,27.02,364.59,138.84,72.95,64.84,213.27,553.41,104.35,54.95,53.91,20.44,133.21,104.68
2021-02-25 00:00:00-05:00,3057.16,25.46,339.09,136.09,68.42,63.05,210.87,546.79,103.47,51.77,51.44,20.07,131.99,104.69
2021-02-26 00:00:00-05:00,3092.349,26.76,346.35,137.33,68.83,63.92,206.14,538.2,108.03,52.67,51.81,20.42,129.88,103.53
2021-03-01 00:00:00-05:00,3146.61,26.31,345.21,139.1,72.43,64.21,208.21,550.7,106.87,53.32,54.39,21.29,131.33,104.51
2021-03-02 00:00:00-05:00,3095.99,27.59,343.07,138.94,70.79,64.06,208.63,547.58,107.2,53.21,54.66,21.29,130.13,104.77
2021-03-03 00:00:00-05:00,3005.01,28.66,332.58,137.97,71.35,61.83,205.77,520.71,106.21,54.58,56.11,20.12,127.57,103.52
2021-03-04 00:00:00-05:00,2977.04,27.4,330.53,136.64,70.55,59.24,204.85,511.03,104.9,52.09,53.08,19.38,127.56,103.58
2021-03-05 00:00:00-05:00,3000.45,26.08,330.15,140.66,71.98,60.2,207.36,516.38,105.15,50.52,55.51,19.66,129.09,104.34
2021-03-08 00:00:00-05:00,2951.951,26.685,333.5,143.02,72.51,60.48,209.08,492.99,105.03,54.06,53.19,20.71,127.88,104.14
2021-03-09 00:00:00-05:00,3062.67,27.58,354.1,139.2,70.83,63.55,208.49,506.4,106.54,53.43,55.24,20.13,128.86,102.68
2021-03-10 00:00:00-05:00,3057.64,26.7,357.93,142.03,72.59,66.8,213.3,504.54,107.78,53.92,57.69,20.47,132.18,104.68
2021-03-11 00:00:00-05:00,3116.48,27.46,358.53,141.05,73.09,68.52,211.57,523.07,107.31,54.06,58.94,20.26,132.13,104.58
2021-03-12 00:00:00-05:00,3091.23,28.46,361.37,145.43,76.15,67.97,212.29,518.27,107.81,56.29,60.35,20.52,134.1,104.8
2021-03-15 00:00:00-04:00,3081.42,29.78,362.97,146.23,77.8,67.83,220.5,520.44,108.9,60.94,60.15,21.55,133.43,108.0
2021-03-16 00:00:00-04:00,3092.42,28.25,366.01,140.5,75.5,66.3,219.9,523.98,111.34,59.81,58.8536,20.69,133.39,108.8
2021-03-17 00:00:00-04:00,3135.2,28.93,363.38,141.25,76.56,65.41,224.09,524.74,110.47,62.46,56.36,20.94,132.3,111.03
2021-03-18 00:00:00-04:00,3027.99,28.26,363.82,139.97,74.35,62.91,222.97,504.66,107.62,60.82,55.68,20.5189,129.99,108.28
2021-03-19 00:00:00-04:00,3072.99,28.945,363.7,139.76,74.97,62.29,222.5,512.46,106.16,60.77,57.08,20.64,131.75,107.96
2021-03-22 00:00:00-04:00,3111.37,27.47,369.36,136.73,71.26,63.0,225.08,522.88,107.57,58.32,55.69,20.73,132.345,108.74
2021-03-23 00:00:00-04:00,3137.5,25.33,374.37,136.72,67.7,62.64,224.38,535.09,106.28,54.35,53.5,20.73,133.93,108.01
2021-03-24 00:00:00-04:00,3087.17,24.85,366.46,133.77,66.32,59.36,224.06,520.73,104.94,53.84,52.5699,20.6,133.12,107.09
2021-03-25 00:00:00-04:00,3046.26,25.841,367.57,144.97,69.97,61.12,224.32,502.61,107.33,56.05,53.9,20.7,134.01,107.4
2021-03-26 00:00:00-04:00,3053.14,26.0532,371.85,148.995,73.13,61.57,225.07,508.35,109.91,56.82,54.71,20.74,135.0699,108.07
2021-03-29 00:00:00-04:00,3076.76,25.64,372.14,143.72,69.49,61.41,227.48,514.33,109.13,56.21,53.35,20.51,136.67,109.2
2021-03-30 00:00:00-04:00,3054.7,26.64,368.15,145.01,72.02,59.89,224.96,513.55,110.27,58.2,53.44,20.44,135.72,109.7
2021-03-31 00:00:00-04:00,3095.65,26.55,367.79,141.91,71.07,60.0,224.17,522.23,109.27,57.54,54.51,20.25,135.85,108.26
2021-04-01 00:00:00-04:00,3161.55,26.86,373.39,144.2,71.9,63.39,225.2,539.49,109.38,57.83,57.61,20.74,135.54,109.8
2021-04-05 00:00:00-04:00,3225.26,28.0967,371.5,144.11,68.88,63.87,228.87,540.64,111.03,59.3,57.4,20.73,139.42,110.68
2021-04-06 00:00:00-04:00,3223.99,28.5973,380.66,144.39,68.96,62.3,231.95,544.425,113.17,59.49,58.03,21.37,140.1083,114.08
2021-04-07 00:00:00-04:00,3279.39,29.0,382.22,145.71,69.93,65.64,232.6,547.03,113.2,59.56,56.88,21.455,139.8,114.04
2021-04-08 00:00:00-04:00,3299.99,28.56,384.06,145.66,69.25,65.33,230.25,554.755,113.04,59.42,57.82,21.52,139.72,114.67
2021-04-09 00:00:00-04:00,3372.09,29.3,390.41,143.08,68.35,65.49,231.48,555.28,113.18,58.44,57.68,21.29,139.79,114.97
2021-04-12 00:00:00-04:00,3379.39,27.75,390.65,143.68,68.12,66.88,230.93,552.78,113.81,56.17,59.4,21.72,139.82,116.44
2021-04-13 00:00:00-04:00,3400.0,27.82,394.925,143.0,67.01,72.0,231.32,553.73,115.37,56.66,60.64,21.72,139.37,117.43
2021-04-14 00:00:00-04:00,3334.4,27.95,390.7,144.19,67.91,71.58,230.33,540.21,115.12,56.93,59.21,22.03,139.37,118.17
2021-04-15 00:00:00-04:00,3378.89,27.32,392.75,143.21,67.28,72.82,231.28,549.24,116.67,56.12,60.74,22.28,140.16,117.6
2021-04-16 00:00:00-04:00,3399.21,27.03,394.97,146.32,68.83,72.04,233.15,546.68,118.34,55.87,60.34,22.47,140.54,118.08
2021-04-19 00:00:00-04:00,3373.94,26.89,397.91,146.03,70.24,73.64,231.8,554.35,117.66,55.0,57.85,22.65,139.76,117.71
2021-04-20 00:00:00-04:00,3334.68,25.73,398.06,143.0,67.12,72.39,233.02,549.44,116.28,50.29,55.49,22.78,140.79,117.98
2021-04-21 00:00:00-04:00,3361.52,27.3357,394.65,142.9,66.91,70.5,232.31,508.9,116.7,51.84,55.77,22.35,141.22,117.48
2021-04-22 00:00:00-04:00,3308.0676,26.92,398.77,145.01,68.32,71.005,233.04,509.41,115.93,51.03,56.3008,22.63,139.66,117.82
2021-04-23 00:00:00-04:00,3340.52,27.265,397.72,143.97,67.75,72.54,234.58,505.52,117.53,53.1,57.94,22.61,139.88,117.72
2021-04-26 00:00:00-04:00,3408.96,27.55,400.48,142.18,65.34,70.84,232.31,510.37,115.92,53.8,57.62,22.215,137.92,115.7
2021-04-27 00:00:00-04:00,3418.72,27.81,400.82,142.63,65.66,70.06,235.01,505.54,116.2,53.48,57.14,22.27,138.39,116.33
2021-04-28 00:00:00-04:00,3461.12,27.8,404.38,143.87,67.79,70.45,232.47,506.58,112.41,53.54,58.425,22.27,137.92,117.62
2021-04-29 00:00:00-04:00,3471.31,27.21,416.46,146.31,71.19,67.51,235.25,509.06,114.62,53.69,54.94,22.63,139.62,118.95
2021-04-30 00:00:00-04:00,3470.02,27.95,422.07,146.73,67.13,68.06,236.08,513.8,114.5,54.42,54.8,22.58,139.93,119.57
